"","Type","background","pvalue","oddvalue","Simulate"
"43409","specific.ob","random_test","0.0586332271383812","1.12913491645096","8682"
"43410","DEG","random_test","0.609508606901452","0.988392510620924","8682"
"43411","cpm","random_test","0.336073012466791","1.01995158271075","8683"
"43412","highexp","random_test","0.343997455257061","1.02259560514321","8683"
"43413","highvar","random_test","0.765187019829064","0.936678180466874","8683"
"43414","specific.ob","random_test","0.36698495721118","1.02912038975768","8683"
"43415","DEG","random_test","0.819651414675733","0.960181061464731","8683"
"43416","cpm","random_test","0.245063641730168","1.0321258515449","8684"
"43417","highexp","random_test","0.324833882379925","1.02542421563859","8684"
"43418","highvar","random_test","0.597451770766349","0.980436069640833","8684"
"43419","specific.ob","random_test","0.310558426307586","1.04137869219207","8684"
"43420","DEG","random_test","0.103867836818838","1.05943206492757","8684"
"43421","cpm","random_test","0.217984520690415","1.03614483054011","8685"
"43422","highexp","random_test","0.205477142351916","1.04535863148263","8685"
"43423","highvar","random_test","0.089634340593096","1.13574418492684","8685"
"43424","specific.ob","random_test","0.669035855400357","0.968835754080244","8685"
"43425","DEG","random_test","0.250503540465196","1.03180810383942","8685"
"43426","cpm","random_test","0.819948049636585","0.960780728992591","8686"
"43427","highexp","random_test","0.86003909729065","0.945294267801528","8686"
"43428","highvar","random_test","0.970248808674398","0.834859128716894","8686"
"43429","specific.ob","random_test","0.856610449134829","0.921813717144618","8686"
"43430","DEG","random_test","0.819651414675733","0.960181061464731","8686"
"43431","cpm","random_test","0.137858123641634","1.05053291261369","8687"
"43432","highexp","random_test","0.00844360538219754","1.13347306581014","8687"
"43433","highvar","random_test","0.215669786903076","1.07976789078329","8687"
"43434","specific.ob","random_test","0.723645451643856","0.956971032599783","8687"
"43435","DEG","random_test","0.466269477108971","1.00478199492386","8687"
"43436","cpm","random_test","0.420508238519366","1.00989673882895","8688"
"43437","highexp","random_test","0.176914807636722","1.05109754236665","8688"
"43438","highvar","random_test","0.485224563594019","1.0071140031018","8688"
"43439","specific.ob","random_test","0.856610449134829","0.921813717144618","8688"
"43440","DEG","random_test","0.66063044986679","0.98229729606943","8688"
"43441","cpm","random_test","0.137858123641634","1.05053291261369","8689"
"43442","highexp","random_test","0.253147392979718","1.03678648398944","8689"
"43443","highvar","random_test","0.485224563594019","1.0071140031018","8689"
"43444","specific.ob","random_test","0.338302806434251","1.03524096072877","8689"
"43445","DEG","random_test","0.538488936265826","0.996562230127866","8689"
"43446","cpm","random_test","0.352456649094214","1.01793405801791","8690"
"43447","highexp","random_test","0.0890978365549663","1.07423637244256","8690"
"43448","highvar","random_test","0.374710601081642","1.03409750850841","8690"
"43449","specific.ob","random_test","0.610702185143374","0.980763405745188","8690"
"43450","DEG","random_test","0.0324881438762903","1.08757535273465","8690"
"43451","cpm","random_test","0.304255612831924","1.02399649169845","8691"
"43452","highexp","random_test","0.253147392979718","1.03678648398944","8691"
"43453","highvar","random_test","0.165313729543598","1.09828328918616","8691"
"43454","specific.ob","random_test","0.992233398611801","0.825236870415662","8691"
"43455","DEG","random_test","0.34399906885139","1.01929733885033","8691"
"43456","cpm","random_test","0.336073012466791","1.01995158271075","8692"
"43457","highexp","random_test","0.19086574976589","1.04822566677936","8692"
"43458","highvar","random_test","0.410817996074886","1.0250683522464","8692"
"43459","specific.ob","random_test","0.518999294120865","0.998773445362171","8692"
"43460","DEG","random_test","0.236347755122993","1.03391588100795","8692"
"43461","cpm","random_test","0.119242564328527","1.05466471914619","8693"
"43462","highexp","random_test","0.127788741780116","1.06263361601614","8693"
"43463","highvar","random_test","0.089634340593096","1.13574418492684","8693"
"43464","specific.ob","random_test","0.189726050681644","1.07232632558286","8693"
"43465","DEG","random_test","0.574293732418464","0.992471243897612","8693"
"43466","cpm","random_test","0.420508238519366","1.00989673882895","8694"
"43467","highexp","random_test","0.445097124205199","1.00852389042046","8694"
"43468","highvar","random_test","0.339727050455629","1.0431614728054","8694"
"43469","specific.ob","random_test","0.580521646898459","0.986750911577307","8694"
"43470","DEG","random_test","0.311342151240252","1.02347546721996","8694"
"43471","cpm","random_test","0.0156317121252286","1.10095001518401","8695"
"43472","highexp","random_test","0.0214352656014537","1.11251370911869","8695"
"43473","highvar","random_test","0.560403807802815","0.989296145542093","8695"
"43474","specific.ob","random_test","0.133770432416881","1.09110377540238","8695"
"43475","DEG","random_test","0.327504167552943","1.02138468245329","8695"
"43476","cpm","random_test","0.953185234859003","0.9284141721531","8696"
"43477","highexp","random_test","0.807249146779115","0.956128995749","8696"
"43478","highvar","random_test","0.668865135393277","0.962812508648932","8696"
"43479","specific.ob","random_test","0.518999294120865","0.998773445362171","8696"
"43480","DEG","random_test","0.13040204038943","1.0530159059344","8696"
"43481","cpm","random_test","0.61400729168408","0.988057792798696","8697"
"43482","highexp","random_test","0.445097124205199","1.00852389042046","8697"
"43483","highvar","random_test","0.843981848628066","0.910770915522976","8697"
"43484","specific.ob","random_test","0.696875422713106","0.962895543316819","8697"
"43485","DEG","random_test","0.556447310672057","0.994515202846416","8697"
"43486","cpm","random_test","0.0682001907376657","1.06922485171542","8698"
"43487","highexp","random_test","0.0308373222536132","1.10360626544343","8698"
"43488","highvar","random_test","0.274133949507694","1.06139431306112","8698"
"43489","specific.ob","random_test","0.457154576149904","1.01086121356336","8698"
"43490","DEG","random_test","0.250503540465196","1.03180810383942","8698"
"43491","cpm","random_test","0.852995882926079","0.955009331885067","8699"
"43492","highexp","random_test","0.792372981782115","0.958851656382695","8699"
"43493","highvar","random_test","0.485224563594019","1.0071140031018","8699"
"43494","specific.ob","random_test","0.488024186463545","1.00480886289509","8699"
"43495","DEG","random_test","0.626808411820455","0.986357726125976","8699"
"43496","cpm","random_test","0.137858123641634","1.05053291261369","8700"
"43497","highexp","random_test","0.00295714392747996","1.15468054157062","8700"
"43498","highvar","random_test","0.0527075847290738","1.16422106123772","8700"
"43499","specific.ob","random_test","0.169638068441937","1.07856797303101","8700"
"43500","DEG","random_test","0.0214156764828025","1.09634725214542","8700"
"43501","cpm","random_test","0.983226767106168","0.909753447082547","8701"
"43502","highexp","random_test","0.892555063016515","0.937224867189859","8701"
"43503","highvar","random_test","0.932458524192693","0.868282001312888","8701"
"43504","specific.ob","random_test","0.640261380478966","0.97479169739669","8701"
"43505","DEG","random_test","0.819651414675733","0.960181061464731","8701"
"43506","cpm","random_test","0.680219781046357","0.980206134415752","8702"
"43507","highexp","random_test","0.632131728289437","0.983484368437682","8702"
"43508","highvar","random_test","0.339727050455629","1.0431614728054","8702"
"43509","specific.ob","random_test","0.696875422713106","0.962895543316819","8702"
"43510","DEG","random_test","0.295538599881236","1.02556969663287","8702"
"43511","cpm","random_test","0.696012259307758","0.978250532543979","8703"
"43512","highexp","random_test","0.934079066883962","0.923865403175701","8703"
"43513","highvar","random_test","0.485224563594019","1.0071140031018","8703"
"43514","specific.ob","random_test","0.488024186463545","1.00480886289509","8703"
"43515","DEG","random_test","0.781600943544001","0.966176688654664","8703"
"43516","cpm","random_test","0.158370589520116","1.04641287905143","8704"
"43517","highexp","random_test","0.847858324100045","0.94799307080922","8704"
"43518","highvar","random_test","0.932458524192693","0.868282001312888","8704"
"43519","specific.ob","random_test","0.103549551364052","1.10370992300416","8704"
"43520","DEG","random_test","0.172597003822281","1.04450626383383","8704"
"43521","cpm","random_test","0.741172937840935","0.972401199880881","8705"
"43522","highexp","random_test","0.651895816820613","0.980723698530243","8705"
"43523","highvar","random_test","0.865911718962555","0.902209195576409","8705"
"43524","specific.ob","random_test","0.396461317842232","1.02301693620338","8705"
"43525","DEG","random_test","0.739323945349839","0.972199295736818","8705"
"43526","cpm","random_test","0.872622371850042","0.95117603100975","8706"
"43527","highexp","random_test","0.986190963322745","0.88964794382858","8706"
"43528","highvar","random_test","0.734827978279512","0.945317069388133","8706"
"43529","specific.ob","random_test","0.723645451643856","0.956971032599783","8706"
"43530","DEG","random_test","0.939636303535054","0.932554278459014","8706"
"43531","cpm","random_test","0.245063641730168","1.0321258515449","8707"
"43532","highexp","random_test","0.0809601769607089","1.07715126007804","8707"
"43533","highvar","random_test","0.10552481923484","1.12632482065431","8707"
"43534","specific.ob","random_test","0.796462574116016","0.939352410399979","8707"
"43535","DEG","random_test","0.520455022535985","0.998612330846955","8707"
"43536","cpm","random_test","0.304255612831924","1.02399649169845","8708"
"43537","highexp","random_test","0.19086574976589","1.04822566677936","8708"
"43538","highvar","random_test","0.243933758809191","1.07056344352548","8708"
"43539","specific.ob","random_test","0.669035855400357","0.968835754080244","8708"
"43540","DEG","random_test","0.13040204038943","1.0530159059344","8708"
"43541","cpm","random_test","0.961325312689129","0.924659837184429","8709"
"43542","highexp","random_test","0.957336317141961","0.91325782905253","8709"
"43543","highvar","random_test","0.991262505323934","0.793775445452668","8709"
"43544","specific.ob","random_test","0.916420971329198","0.898683172124427","8709"
"43545","DEG","random_test","0.466269477108971","1.00478199492386","8709"
"43546","cpm","random_test","0.0947745505007366","1.06088590047009","8710"
"43547","highexp","random_test","0.117162785544254","1.06552981968084","8710"
"43548","highvar","random_test","0.374710601081642","1.03409750850841","8710"
"43549","specific.ob","random_test","0.338302806434251","1.03524096072877","8710"
"43550","DEG","random_test","0.538488936265826","0.996562230127866","8710"
"43551","cpm","random_test","0.795523277162581","0.964642679767211","8711"
"43552","highexp","random_test","0.612019058081127","0.986249281981609","8711"
"43553","highvar","random_test","0.765187019829064","0.936678180466874","8711"
"43554","specific.ob","random_test","0.580521646898459","0.986750911577307","8711"
"43555","DEG","random_test","0.753865252604473","0.970188753967532","8711"
"43556","cpm","random_test","0.61400729168408","0.988057792798696","8712"
"43557","highexp","random_test","0.776845154708592","0.961578523934131","8712"
"43558","highvar","random_test","0.410817996074886","1.0250683522464","8712"
"43559","specific.ob","random_test","0.796462574116016","0.939352410399979","8712"
